TestRunStatus,ExecutionDate,Document Key,Name,Assigned To
PASSED,2024-07-11,KCE-TSTRN-3567667,3. Overload indication  ,Suryanarayanan
NOT_APPLICABLE,2024-07-15,KCE-TSTRN-3567658,4. Lift stuck emergency voice announcement ,Suryanarayanan
NOT_APPLICABLE,2024-07-19,KCE-TSTRN-3568063,4. Lift stuck emergency voice announcement ,Suryanarayanan
FAILED,2024-07-16,KCE-TSTRN-3567652,5. FRD indication in car ,Suryanarayanan
FAILED,2024-07-19,KCE-TSTRN-3568060,5. FRD indication in car ,Suryanarayanan
FAILED,2024-07-26,KCE-TSTRN-3568418,5. FRD indication in car ,Suryanarayanan
FAILED,2024-07-26,KCE-TSTRN-3567731,6. Rescue mode visual indication,Suryanarayanan
FAILED,2024-07-26,KCE-TSTRN-3568112,6. Rescue mode visual indication,Suryanarayanan
FAILED,2024-07-26,KCE-TSTRN-3568461,6. Rescue mode visual indication,Suryanarayanan
PASSED,2024-07-17,KCE-TSTRN-3567676,7. Rescue standalone audio announcer indication ,Suryanarayanan
PASSED,2024-07-19,KCE-TSTRN-3568072,7. Rescue standalone audio announcer indication ,Suryanarayanan
PASSED,2024-07-17,KCE-TSTRN-3567653,8. Parameter 1449 into 0 and check buzzer operation when overload activated ,Suryanarayanan
PASSED,2024-07-19,KCE-TSTRN-3568061,8. Parameter 1449 into 0 and check buzzer operation when overload activated ,Suryanarayanan
PASSED,2024-07-17,KCE-TSTRN-3567649,9. Parameter 1449 into 0 and check Gong indication in car ,Suryanarayanan
PASSED,2024-07-19,KCE-TSTRN-3568059,9. Parameter 1449 into 0 and check Gong indication in car ,Suryanarayanan
PASSED,2024-07-17,KCE-TSTRN-3567646,10. Parameter 1449 into 0 and check Arrow up indication,Suryanarayanan
PASSED,2024-07-19,KCE-TSTRN-3568056,10. Parameter 1449 into 0 and check Arrow up indication,Suryanarayanan
PASSED,2024-07-17,KCE-TSTRN-3567637,11. Parameter 1449 into 0 and check Arrow down indication  ,Suryanarayanan
PASSED,2024-07-19,KCE-TSTRN-3568051,11. Parameter 1449 into 0 and check Arrow down indication  ,Suryanarayanan
FAILED,2024-07-17,KCE-TSTRN-3567625,12. Parameter 1449 into 0 and check FRD indication in car ,Suryanarayanan
FAILED,2024-07-19,KCE-TSTRN-3568043,12. Parameter 1449 into 0 and check FRD indication in car ,Suryanarayanan
FAILED,2024-07-26,KCE-TSTRN-3568404,12. Parameter 1449 into 0 and check FRD indication in car ,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568442,1.PARAMETER SETTING,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568429,2.SIMPLE ACCESS CONTROL INTERFACE OPTION WITH KCECOBG24,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568422,3.LOC…G GENERAL LOCK WITH KCECOBG24 AFTER POWER BREAK,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568415,5.INSPECTION MODE,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568407,7.SELECTIVE COP WITH A SIDE,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568396,9.NON-SELECTIVE COP,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568479,10.LANDING CALL LOCKING,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568474,11.DEACTIVATION,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568451,4.LOC…G GENERAL LOCK WITH KCECOBG24 AFTER POWER BREAK ,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568397,6.INSPECTION MODE-OFF,Suryanarayanan
PASSED,2024-07-29,KCE-TSTRN-3568423,8.SELECTIVE COP WITH B SIDE,Suryanarayanan
PASSED,2024-08-13,KCE-TSTRN-3568528,E-link5 for KCE - Configuration - Covered by TA,Jagadeesh
PASSED,2024-08-14,KCE-TSTRN-3568532,Basic E-link5 functions  - Single elevator with KCEGCL,Jagadeesh
INPROGRESS,2024-07-24,KCE-TSTRN-3568250,Basic E-link5 functions  -  Group elevator with KCECPUc,Jagadeesh
PASSED,2024-08-14,KCE-TSTRN-3568529,Basic E-link5 functions  -  Group elevator with KCECPUc,Jagadeesh
PASSED,2024-08-22,KCE-TSTRN-3568530,E-link5 for KCE - Traffic view - Covered by TA,Jagadeesh
PASSED,2024-08-20,KCE-TSTRN-3568533,E-link5 for KCE - Reporting Tool - Covered by TA,Jagadeesh
PASSED,2024-08-14,KCE-TSTRN-3568534,E-link5 for KCE - Playback Tool - Covered by TA,Jagadeesh
FAILED,2024-08-20,KCE-TSTRN-3568531,E-link5 for KCE - Scheduler Tool - Covered by TA,Jagadeesh
PASSED,2024-08-20,KCE-TSTRN-3568535,E-link5 for KCE - Provocative tests,Jagadeesh
PASSED,2024-09-04,KCE-TSTRN-3570607,E-link5 for KCE - OPC UA (new),Jagadeesh
PASSED,2024-08-08,KCE-TSTRN-3568610,DBR C Test in without force stop when parameter 1507 =1 and 1247 =1,Shrividhya
PASSED,2024-08-01,KCE-TSTRN-3568606,1. Parameter setting ,Suryanarayanan
PASSED,2024-08-01,KCE-TSTRN-3568604,2.  Normal mode operations ,Suryanarayanan
PASSED,2024-08-01,KCE-TSTRN-3568600,3. Overload indication  ,Suryanarayanan
NOT_APPLICABLE,2024-08-01,KCE-TSTRN-3568594,4. Lift stuck emergency voice announcement ,Suryanarayanan
PASSED,2024-08-01,KCE-TSTRN-3568612,5. FRD indication in car ,Suryanarayanan
FAILED,2024-08-06,KCE-TSTRN-3568616,6. Rescue mode visual indication,Suryanarayanan
PASSED,2024-09-09,KCE-TSTRN-3570707,6. Rescue mode visual indication,Shrividhya
PASSED,2024-08-06,KCE-TSTRN-3568617,7. Rescue standalone audio announcer indication ,Suryanarayanan
PASSED,2024-08-06,KCE-TSTRN-3568613,8. Parameter 1449 into 0 and check buzzer operation when overload activated ,Suryanarayanan
PASSED,2024-08-06,KCE-TSTRN-3568601,9. Parameter 1449 into 0 and check Gong indication in car ,Suryanarayanan
PASSED,2024-08-06,KCE-TSTRN-3568595,10. Parameter 1449 into 0 and check Arrow up indication,Suryanarayanan
PASSED,2024-08-06,KCE-TSTRN-3568611,11. Parameter 1449 into 0 and check Arrow down indication  ,Suryanarayanan
PASSED,2024-08-06,KCE-TSTRN-3568599,12. Parameter 1449 into 0 and check FRD indication in car ,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3570697,Group&Elevator features - HEL-C - Hospital Emergency service at landings & HEL C in-car-switch,Jagadeesh
PASSED,2024-09-04,KCE-TSTRN-3569534,AMD door operation - SERIAL interface - Door spesific tests - Provocative,Suryanarayanan
PASSED,2024-09-04,KCE-TSTRN-3572835,AMD door operation - SERIAL interface - Door spesific tests - Provocative,Suryanarayanan
PASSED,2024-08-28,KCE-TSTRN-3569531,AMD door operation - SERIAL interface - Door spesific tests - Close force limiter,Suryanarayanan
PASSED,2024-09-04,KCE-TSTRN-3572832,AMD door operation - SERIAL interface - Door spesific tests - Close force limiter,Suryanarayanan
PASSED,2024-08-28,KCE-TSTRN-3569536,AMD door operation - SERIAL interface - Door spesific tests - Door movements and LEDs,Suryanarayanan
PASSED,2024-09-04,KCE-TSTRN-3572837,AMD door operation - SERIAL interface - Door spesific tests - Door movements and LEDs,Suryanarayanan
PASSED,2024-08-28,KCE-TSTRN-3569527,AMD door operation - SERIAL interface - Door spesific tests - Door speed,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3572828,AMD door operation - SERIAL interface - Door spesific tests - Door speed,Suryanarayanan
PASSED,2024-08-28,KCE-TSTRN-3569528,AMD door operation - SERIAL interface - Door spesific tests - Learning,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3572829,AMD door operation - SERIAL interface - Door spesific tests - Learning,Suryanarayanan
PASSED,2024-08-28,KCE-TSTRN-3569530,AMD door operation - SERIAL interface - Door spesific tests - Power save mode,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3572831,AMD door operation - SERIAL interface - Door spesific tests - Power save mode,Suryanarayanan
PASSED,2024-08-28,KCE-TSTRN-3569532,AMD door operation - SERIAL interface - Door spesific tests - Service buttons,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3572833,AMD door operation - SERIAL interface - Door spesific tests - Service buttons,Suryanarayanan
PASSED,2024-08-29,KCE-TSTRN-3569537,AMD door operation - SERIAL interface - Door spesific tests - Door speed control by KCECPU,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3572838,AMD door operation - SERIAL interface - Door spesific tests - Door speed control by KCECPU,Suryanarayanan
PASSED,2024-08-29,KCE-TSTRN-3569538,AMD door operation - SERIAL interface - Close End signal missing situation ,Suryanarayanan
PASSED,2024-09-05,KCE-TSTRN-3572839,AMD door operation - SERIAL interface - Close End signal missing situation ,Suryanarayanan
PASSED,2024-08-29,KCE-TSTRN-3569529,AMD door operation - SERIAL interface - Close End signal stuck situation ,Suryanarayanan
PASSED,2024-09-18,KCE-TSTRN-3572830,AMD door operation - SERIAL interface - Close End signal stuck situation ,Suryanarayanan
PASSED,2024-08-29,KCE-TSTRN-3569535,AMD door operation - SERIAL interface - Close end signal missing with RDF/INSP drive ,Suryanarayanan
PASSED,2024-09-06,KCE-TSTRN-3572836,AMD door operation - SERIAL interface - Close end signal missing with RDF/INSP drive ,Suryanarayanan
PASSED,2024-08-29,KCE-TSTRN-3569526,AMD door operation - SERIAL interface - Close end signal stuck position with INSP/RDF drive,Suryanarayanan
PASSED,2024-09-06,KCE-TSTRN-3572827,AMD door operation - SERIAL interface - Close end signal stuck position with INSP/RDF drive,Suryanarayanan
PASSED,2024-08-30,KCE-TSTRN-3569539,AMD door operation - Serial Interface - Railing and coupler dip switches,Suryanarayanan
PASSED,2024-09-06,KCE-TSTRN-3572840,AMD door operation - Serial Interface - Railing and coupler dip switches,Suryanarayanan
FAILED,2024-09-10,KCE-TSTRN-3570708,Car network - KNSMUL G24,Badaganti Sai Prasad
PASSED,2024-09-20,KCE-TSTRN-3573539,AMC 4.5 + SmartConnector 1.0 + USB - Different supported OS version related tests,ARUN KUMAR
PASSED,2024-09-20,KCE-TSTRN-3573537,AMC 4.5 + SmartConnector 1.0 + Bluetooth - Different supported OS version related tests,ARUN KUMAR
PASSED,2024-09-18,KCE-TSTRN-3573535,AMC 4.5 + USB + KCECPUc KCE16.6,ARUN KUMAR
FAILED,2024-09-19,KCE-TSTRN-3573513,AMC 4.5 + USB + All nodes functionality,ARUN KUMAR
PASSED,2024-09-20,KCE-TSTRN-3573545,Android MiniConsole - BOTA - Restore KCEGCH backup,ARUN KUMAR
PASSED,2024-09-20,KCE-TSTRN-3573521,Android MiniConsole - BOTA - Restore KCELIO backup,ARUN KUMAR
PASSED,2024-09-20,KCE-TSTRN-3573504,Android MiniConsole - BOTA - Take KCEGCH backup,ARUN KUMAR
PASSED,2024-09-20,KCE-TSTRN-3573508,Android MiniConsole - BOTA - Take KCELIO backup,ARUN KUMAR
PASSED,2024-09-11,KCE-TSTRN-3573527,AMC - Elevator status view - Doors,ARUN KUMAR
PASSED,2024-09-11,KCE-TSTRN-3573536,AMC - Elevator status view - Calls,ARUN KUMAR
PASSED,2024-09-19,KCE-TSTRN-3573541,AMC - Elevator status view - Drive signal monitoring,ARUN KUMAR
PASSED,2024-09-11,KCE-TSTRN-3573543,AMC - Elevator status view - Shaft status,ARUN KUMAR
PASSED,2024-09-19,KCE-TSTRN-3573503,AMC - Elevator status view - Car status,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573507,AMC - Elevator status view - Safety input status,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573523,AMC - Elevator - Drive parameters,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573528,AMC - Elevator - Parameters,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573531,AMC - Elevator - Fault log,ARUN KUMAR
PASSED,2024-09-17,KCE-TSTRN-3573540,AMC - Elevator - Node Structure,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573518,AMC - Elevator - Tools - Roll Call,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573524,AMC - Elevator - Tools - Restart KCECPU,ARUN KUMAR
PASSED,2024-09-20,KCE-TSTRN-3573532,AMC - Elevator - Tools - Drive commissioning tests,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573496,AMC - Group - Group controller status,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573512,AMC - Group - Fault log,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573510,AMC - Group - Tools - Restart group controller,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573526,AMC - Group - Tools - Request node debug info,ARUN KUMAR
PASSED,2024-09-12,KCE-TSTRN-3573517,AMC - Group - Group controller parameters,ARUN KUMAR
FAILED,2024-10-21,KCE-TSTRN-3584270,KNSMUL COP functions with 126 Floors_Keypad COP,Suryanarayanan
PASSED,2024-10-21,KCE-TSTRN-3585577,Pit inspection supervision,Badaganti Sai Prasad
PASSED,2024-10-21,KCE-TSTRN-3585561,881= 0 or 1 Filter Time & Pit BFCB,Badaganti Sai Prasad
PASSED,2024-10-22,KCE-TSTRN-3585564,BFCB Roll call direction.,Badaganti Sai Prasad
INPROGRESS,2024-10-21,KCE-TSTRN-3585583,Pit BFCB Selection from Node list – A Side or B - Side,Badaganti Sai Prasad
PASSED,2024-10-21,KCE-TSTRN-3585566,Pit inspection Run upward direction.,Badaganti Sai Prasad
PASSED,2024-10-21,KCE-TSTRN-3585559,Pit inspection Run downward direction,Badaganti Sai Prasad
PASSED,2024-10-22,KCE-TSTRN-3585562,Pit inspection Run Both (Up & Down) direction,Badaganti Sai Prasad
INPROGRESS,2024-10-22,KCE-TSTRN-3585573,Pit inspection Stop button,Badaganti Sai Prasad
INPROGRESS,2024-10-22,KCE-TSTRN-3585574,Pit inspection down buttons stuck ON Fault code with normal mode.  ,Badaganti Sai Prasad
PASSED,2024-10-21,KCE-TSTRN-3585556,SRE Mode activation when lift standing in floor level.,Jagadeesh
PASSED,2024-10-22,KCE-TSTRN-3585578,SRE Mode activation when Lift running condition.,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585581,SRE Mode Indication in AMC & ProManager,Jagadeesh
PASSED,2024-10-24,KCE-TSTRN-3585560,SRE Mode Indication in DCS Setup ,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585582,SRE Mode activation when lift is running towards FPD locked floor. ,Jagadeesh
FAILED,2024-10-23,KCE-TSTRN-3585575,SRE Mode activation when lift is running towards either car call locked or landing call locked at all sides.,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585568,SRE Mode Indication in E-Link,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585565,SRE Mode Indication in Car and landing Displays,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585550,Car light & Car fan operation in SRE mode,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585549,DCB operation in SRE mode,Jagadeesh
PASSED,2024-10-25,KCE-TSTRN-3585547,Relevelling operation during SRE mode,Jagadeesh
PASSED,2024-10-24,KCE-TSTRN-3585557,Power cycle in SRE mode,Jagadeesh
PASSED,2024-10-24,KCE-TSTRN-3585580,SRE input is turned ON during Power cycle ,Jagadeesh
PASSED,2024-10-24,KCE-TSTRN-3585552,Removed KCEOPT-91 from LON during Power cycle.,Jagadeesh
PASSED,2024-10-23,KCE-TSTRN-3585553,SRE mode Deactivation,Jagadeesh
INPROGRESS,2024-10-25,KCE-TSTRN-3597434,Rust test case against BFCB_ SDM and PIT inspection mode.,Badaganti Sai Prasad
INPROGRESS,2024-10-03,KCE-TSTRN-3580370,Configuration of KIB and KS2 - Service Switch,ARUN KUMAR
INPROGRESS,2024-10-03,KCE-TSTRN-3580374,Configuration of KIB and KS2 - Service Switch,ARUN KUMAR
PASSED,2024-10-25,KCE-TSTRN-3583372,KNS Adapter - KNSBADB - HW connection,Suryanarayanan
FAILED,2024-10-25,KCE-TSTRN-3583373,KNS Adapter - KNSBADB - DOB configuration,Suryanarayanan
PASSED,2024-10-25,KCE-TSTRN-3583370,KNS Adapter - KNSBADB - Car Call Functions_12 floors ,Suryanarayanan
PASSED,2024-10-25,KCE-TSTRN-3583371,KNS Adapter - KNSBADB - Car Call Functions - Auxiliary COP_12 floors,Suryanarayanan
FAILED,2024-10-25,KCE-TSTRN-3583376,KNS Adapter - KNSBADB - Failure scenarios,Suryanarayanan
PASSED,2024-10-25,KCE-TSTRN-3583374,Rust test case aganist the KNSMUL + KNSBABD,Suryanarayanan
PASSED,2024-10-25,KCE-TSTRN-3583375,KNS Adapter - KNSBADB - Switch and Other Buttons ,Suryanarayanan
FAILED,2024-10-04,KCE-TSTRN-3583519,EZO Shaft setup with Single Virtual floor section ,Badaganti Sai Prasad
PASSED,2024-10-03,KCE-TSTRN-3583523,EZO Shaft setup with Multiple Virtual floor sections,Badaganti Sai Prasad
PASSED,2024-10-15,KCE-TSTRN-3584319,EZO Shaft setup without Virtual floor:,Badaganti Sai Prasad
PASSED,2024-10-03,KCE-TSTRN-3583550,Served floor Landing call registration outside EZO zone ,Badaganti Sai Prasad
PASSED,2024-10-03,KCE-TSTRN-3583568,Intermediate served floor Landing call registration within EZO zone ,Badaganti Sai Prasad
PASSED,2024-10-03,KCE-TSTRN-3583553,Served floor car call registration outside EZO zone ,Badaganti Sai Prasad
PASSED,2024-10-04,KCE-TSTRN-3583567,Intermediate served floor car call registration within EZO zone.,Badaganti Sai Prasad
PASSED,2024-10-08,KCE-TSTRN-3583563,KDH drive and EZO Shaft setup with high raiser floor test setup,Badaganti Sai Prasad
PASSED,2024-10-09,KCE-TSTRN-3583554,EZO Shaft setup Virtual floor reset:,Badaganti Sai Prasad
PASSED,2024-10-04,KCE-TSTRN-3583552,Landing call registeration at one above/below virtual floor,Badaganti Sai Prasad
PASSED,2024-10-04,KCE-TSTRN-3583549,Car call registeration at one above/below virtual floor,Badaganti Sai Prasad
PASSED,2024-10-23,KCE-TSTRN-3585514,FPD activation EZO zone ,Badaganti Sai Prasad
INPROGRESS,2024-10-08,KCE-TSTRN-3583527,FRD activation while lift driving the EZO zone ,Badaganti Sai Prasad
PASSED,2024-10-23,KCE-TSTRN-3585492,FRD activation while lift driving the EZO zone ,Badaganti Sai Prasad
PASSED,2024-10-25,KCE-TSTRN-3585494,FRD ph2 activation while lift driving the EZO zone ,Badaganti Sai Prasad
FAILED,2024-10-17,KCE-TSTRN-3584321,Rush test case for EZO zone ,Badaganti Sai Prasad
FAILED,2024-10-24,KCE-TSTRN-3585493,Rush test case for EZO zone ,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3584323,COD operation towards upward direction shaft_A:,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585495,COD operation towards upward direction shaft_A:,Badaganti Sai Prasad
PASSED,2024-10-14,KCE-TSTRN-3584356,COD operation towards downward direction shaft_A: ,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585527,COD operation towards downward direction shaft_B: ,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585496,COD operation toward upwards direction shaft_B: ,Badaganti Sai Prasad
PASSED,2024-10-10,KCE-TSTRN-3584359,COD operation toward downwards direction shaft_C,Badaganti Sai Prasad
FAILED,2024-10-10,KCE-TSTRN-3584353,COD operation towards upward direction shaft_C,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585522,COD operation towards upward direction shaft_C,Badaganti Sai Prasad
FAILED,2024-10-10,KCE-TSTRN-3584343,COD operation towards updirection with multiple consecutive dummy floors,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585512,COD operation towards updirection with multiple consecutive dummy floors,Badaganti Sai Prasad
INPROGRESS,2024-10-14,KCE-TSTRN-3584326,COD operation towards downwards with multiple consecutive dummy floors,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585497,COD operation towards downwards with multiple consecutive dummy floors,Badaganti Sai Prasad
INPROGRESS,2024-10-18,KCE-TSTRN-3584328,COD operation during EZO floors with FRD return drive ,Badaganti Sai Prasad
PASSED,2024-10-24,KCE-TSTRN-3585499,COD operation during EZO floors with FRD return drive ,Badaganti Sai Prasad
INPROGRESS,2024-10-25,KCE-TSTRN-3585529,Rush test case against EZO & COD functions,Badaganti Sai Prasad
PASSED,2024-10-17,KCE-TSTRN-3584324,High wind operation activation ,Shrividhya
PASSED,2024-10-17,KCE-TSTRN-3584329,E-link view during High wind operation ,Shrividhya
PASSED,2024-10-17,KCE-TSTRN-3584334,High wind activation when lift serves the current calls,Shrividhya
INPROGRESS,2024-10-17,KCE-TSTRN-3584332,High Wind activation when lift serves the Existing calls,Shrividhya
INPROGRESS,2024-10-17,KCE-TSTRN-3584347,High Wind operation with new car call registeration (avoided floors) ,Shrividhya
PASSED,2024-10-21,KCE-TSTRN-3585516,High Wind operation with new car call registeration (avoided floors) ,Shrividhya
INPROGRESS,2024-10-18,KCE-TSTRN-3584352,DOB and DCB functions ,Shrividhya
PASSED,2024-10-21,KCE-TSTRN-3585521,DOB and DCB functions ,Shrividhya
INPROGRESS,2024-10-21,KCE-TSTRN-3585526,Group function and inbank status ,Shrividhya
FAILED,2024-10-23,KCE-TSTRN-3585490,High Wind operation activation when lift standing in avoided floors ,Shrividhya
PASSED,2024-10-25,KCE-TSTRN-3585519,Deactivate the High Wind Operation,Shrividhya
PASSED,2024-10-23,KCE-TSTRN-3585530,Strom activation with normal mode ,Shrividhya
PASSED,2024-10-23,KCE-TSTRN-3585515,Strom activation with high wind Operation,Shrividhya
PASSED,2024-10-23,KCE-TSTRN-3585523,E-link view in strom operation mode ,Shrividhya
PASSED,2024-10-25,KCE-TSTRN-3585508,Storm input activation when lift serves the current calls,Shrividhya
PASSED,2024-10-25,KCE-TSTRN-3585504,Strom input activation when lift serves the Existing calls,Shrividhya
PASSED,2024-10-25,KCE-TSTRN-3585525,Car display operation when last car call serving floor.,Shrividhya
PASSED,2024-10-14,KCE-TSTRN-3580815,ProManager - BOTA - Take KCEGCH backup,ARUN KUMAR
PASSED,2024-10-14,KCE-TSTRN-3580817,ProManager - BOTA - Take KCELIO backup,ARUN KUMAR
PASSED,2024-10-07,KCE-TSTRN-3580798,ProManager - Elevator - Tools - Reset elevator parameters,ARUN KUMAR
PASSED,2024-10-14,KCE-TSTRN-3580788,ProManager - LIO - Fault log,ARUN KUMAR
PASSED,2024-10-14,KCE-TSTRN-3580789,ProManager - LIO - Status view,ARUN KUMAR
PASSED,2024-10-07,KCE-TSTRN-3580799,ProManager - Group - Nameplates,ARUN KUMAR
PASSED,2024-10-07,KCE-TSTRN-3580783,ProManager - Group - Tools - Restart group controller,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580793,ProManager - Group - Tools - Group controller restore,ARUN KUMAR
PASSED,2024-10-07,KCE-TSTRN-3580820,ProManager - Group - Fault log,ARUN KUMAR
PASSED,2024-10-07,KCE-TSTRN-3580813,ProManager - Group - Group controller status,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580809,ProManager - Elevator - Tools - Drive commissioning tests,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580805,ProManager - Elevator - Tools - Drive software update,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580796,ProManager - Elevator - Tools - Restart KCECPU,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580794,ProManager - Elevator - Tools - Event traffic,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580792,ProManager - Elevator - Tools - Roll Call,ARUN KUMAR
PASSED,2024-10-10,KCE-TSTRN-3580790,ProManager - Elevator - Tools - Safety parameters,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580785,ProManager - Elevator - Tools - Pairing,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580811,ProManager - Elevator - Tools - Elevator restore,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580797,ProManager - Elevator - Node Structure,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580791,ProManager - Elevator - Fault log,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580787,ProManager - Elevator - Parameters,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580786,ProManager - Elevator - Drive parameters,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580806,ProManager - Elevator status view - Start sequence,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580804,ProManager - Elevator status view - Test switch status,ARUN KUMAR
PASSED,2024-10-08,KCE-TSTRN-3580803,ProManager - Elevator status view - Safety input status,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580801,ProManager - Elevator status view - Car status,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580802,ProManager - Elevator status view - Shaft status,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580784,ProManager - Elevator status view - Drive signal monitoring,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580782,ProManager - Elevator status view - Calls,ARUN KUMAR
PASSED,2024-10-09,KCE-TSTRN-3580808,ProManager - Elevator status view - Doors,ARUN KUMAR
INPROGRESS,2024-10-01,KCE-TSTRN-3581555,ETSL test results in KMI - P4.0 - ETSL - Test Failed,Harini Sri
INPROGRESS,2024-10-09,KCE-TSTRN-3583630,1. MR_LWD with KCEOPT31 input  is ON state_881=0.,Jagadeesh
PASSED,2024-10-10,KCE-TSTRN-3584366,1. MR_LWD with KCEOPT31 input  is ON state_881=0.,Jagadeesh
PASSED,2024-10-17,KCE-TSTRN-3584379,2. MR_LWD with KCEOPT input is OFF state_881=0.,Jagadeesh
INPROGRESS,2024-10-14,KCE-TSTRN-3584374,3. MR_LWD with KCEOPT input activation_881=nonzero.,Jagadeesh
PASSED,2024-10-17,KCE-TSTRN-3584375,4. MR_LWD with KCEOPT input activation_881=nonzero.,Jagadeesh
PASSED,2024-10-17,KCE-TSTRN-3584369,5. MR_Stalling Device error with KCEOPT31 pin 5 failsafe input=closed state.,Jagadeesh
PASSED,2024-10-17,KCE-TSTRN-3584385,6. MR_Stalling Device error with KCEOPT31 pin 5 failsafe input =open state.,Jagadeesh
PASSED,2024-10-18,KCE-TSTRN-3584378,7.  MR_Inspection drive with 1802 fault code ,Jagadeesh
PASSED,2024-10-17,KCE-TSTRN-3584380,8. MR_1802 Fault code recovery with OPT pin5 is ON,Jagadeesh
PASSED,2024-10-17,KCE-TSTRN-3584371,9. MR_1802 Fault code recovery with OPT pin5 is OFF,Jagadeesh
PASSED,2024-10-18,KCE-TSTRN-3584368,10. MR_1802 and 1803 Fault code recovery ,Jagadeesh
INPROGRESS,2024-10-21,KCE-TSTRN-3585951,MCM + SmartConnector 1.0 - SW update,ARUN KUMAR
